taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
Sample1312,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1313,B.1.1.7,0,0.960979156568105,Alpha (B.1.1.7-like),0.8261,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 19; Ref alleles 1; Amb alleles 3; Oth alleles 0
Sample1314,B.1.1.7,0,0.968231046931408,Alpha (B.1.1.7-like),0.7826,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment B.1.1.28
Sample1315,B.1.525,0,0.91960685483871,Eta (B.1.525-like),0.8125,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 3; Oth alleles 0
Sample1316,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1317,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,seq_len:0
Sample1318,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1319,B.1.438.1,0,0.518659295093296,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1320,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1321,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1322,B.1.36,0,0.984844896992659,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1323,AY.45,0,0.982676791646891,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1324,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.44
Sample1325,B.1.1.7,NA,NA,Alpha (B.1.1.7-like),0.9565,0.0435,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1326,B.1.36.18,0,0.997896213183731,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1327,AY.19,0,0.977581683758645,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1328,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1329,B.1.2,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1330,B.1.1.7,0,0.945387453874539,Alpha (B.1.1.7-like),0.7826,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0
Sample1331,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1332,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1333,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.67
Sample1334,AY.9,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1335,B.1.438.1,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1336,AY.25,0,0.987243090007087,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1337,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1338,B.1.36.8,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1339,B.1.617.2,0,0.990819209039548,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1340,B.1.1.157,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1341,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1342,AY.25,0,0.999766682221185,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1343,AY.27,0,0.997427502338634,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1344,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1345,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1346,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1347,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1348,B.1.1.7,0,0.891675284384695,Alpha (B.1.1.7-like),0.7826,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 18; Ref alleles 1; Amb alleles 4; Oth alleles 0; scorpio replaced lineage assignment B.1.411
Sample1349,AY.3,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1350,AY.25,0,0.979528683646751,Delta (B.1.617.2-like),0.8462,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample1351,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1352,B.1.422,0,0.999066075180948,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1353,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1354,B.1.617.2,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1355,B.1.1.121,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1356,P.1.14,0,0.955663824604141,Gamma (P.1-like),0.8125,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
Sample1357,AY.25,0,0.940696812453669,Delta (B.1.617.2-like),0.8462,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
Sample1358,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.82
Sample1359,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1360,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1361,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1362,B.1.1.7,0,0.982193732193732,Alpha (B.1.1.7-like),0.8696,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0
Sample1363,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1364,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1365,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1366,B.1.617.2,0,0.993898145975123,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1367,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1368,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.78
Sample1369,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1370,B.1.2,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1371,B.1.596,0,0.999766682221185,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1372,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:1.0
Sample1373,B.1.1,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1374,B.1.1.519,0,0.999766682221185,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1375,AY.27,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1376,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1377,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1378,AY.27,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1379,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1380,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1381,B.1,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1382,B.1.2,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1383,AY.25,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1384,B.1.1.417,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1385,B.1.279,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1386,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1387,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1388,B.1.160,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1389,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1390,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1391,B.1,0,0.99719298245614,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1392,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1393,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.96
Sample1394,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1395,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1396,B.1.349,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1397,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1398,B.1.422,0,0.993898145975123,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1399,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1400,AY.3,0,0.956426484907498,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1401,AE.8,0,0.991531404375441,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1402,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.68
Sample1403,B.1.1.157,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1404,B.1.438.1,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1405,B.1.279,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1406,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1407,B.1.617.2,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1408,B.1.36,0,0.898509763617677,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1409,B.1.2,0,0.966738973246565,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
Sample1410,AY.19,0,0.977337786259542,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1411,B.1.1.7,0,0.999766682221185,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1412,B.1.617.2,NA,NA,Delta (B.1.617.2-like),1,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1413,AY.25,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1414,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1415,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1416,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1417,AY.9,0,0.994134209291412,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1418,B.1.621,0,0.971695850323819,Mu (B.1.621-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1419,B.1.279,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,Assigned from designation hash.
Sample1420,AY.27,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1421,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1422,AY.27,0,0.973419540229885,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1423,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1424,B.1.617.2,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1425,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1426,P.1.14,0,0.971695850323819,Gamma (P.1-like),0.875,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1427,AY.25,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1428,B.1.525,0,0.963992266795553,Eta (B.1.525-like),0.9375,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1429,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1430,AY.25,0,0.99953325554259,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1431,P.1.14,NA,NA,Gamma (P.1-like),0.875,0,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
Sample1432,B.1.617.2,0,0.968975468975469,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1433,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1434,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1435,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.48
Sample1436,AY.33,0,0.999766682221185,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1437,B.1.617.2,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1438,AY.36,0,0.967734168071274,Delta (B.1.617.2-like),0.9231,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
Sample1439,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1440,None,NA,NA,,NA,NA,PANGO-v1.2.88,3.1.16,2021-10-18,v1.2.88,fail,N_content:0.6
Sample1441,B.1.1.7,0,1,Alpha (B.1.1.7-like),0.9565,0.0435,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
Sample1442,AY.25,0,1,Delta (B.1.617.2-like),1,0,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
Sample1443,B.1.1.519,0,1,,NA,NA,PLEARN-v1.2.88,3.1.16,2021-10-18,v1.2.88,passed_qc,
